1	Q0	32907	1	7.29792594909668
1	Q0	34340	2	6.666248798370361
1	Q0	11995	3	5.44468879699707
1	Q0	77854	4	5.320230484008789
1	Q0	31665	5	4.977049827575684
1	Q0	10548	6	4.875291347503662
1	Q0	10357	7	4.875291347503662
1	Q0	10507	8	4.875291347503662
1	Q0	10614	9	4.875291347503662
1	Q0	77451	10	4.875291347503662
1	Q0	77476	11	4.875291347503662
1	Q0	32519	12	4.867449760437012
1	Q0	11607	13	4.79913330078125
1	Q0	46025	14	4.79913330078125
1	Q0	41465	15	4.716885566711426
1	Q0	10555	16	4.610054969787598
1	Q0	10348	17	4.610054969787598
1	Q0	77540	18	4.610054969787598
1	Q0	77531	19	4.610054969787598
1	Q0	10871	20	4.506427764892578
1	Q0	77918	21	4.295434951782227
1	Q0	77917	22	4.295434951782227
1	Q0	77885	23	4.295434951782227
1	Q0	77892	24	4.295434951782227
1	Q0	6918	25	4.167917251586914
1	Q0	75545	26	4.167917251586914
1	Q0	45690	27	3.971958160400391
1	Q0	6725	28	3.911491870880127
1	Q0	6745	29	3.911491870880127
1	Q0	8693	30	3.911491870880127
1	Q0	6992	31	3.911491870880127
1	Q0	76025	32	3.911491870880127
1	Q0	46047	33	3.804998874664307
1	Q0	53660	34	3.739021062850952
1	Q0	46447	35	3.720608711242676
1	Q0	12511	36	3.716774463653564
1	Q0	12491	37	3.716774463653564
1	Q0	12509	38	3.580082416534424
1	Q0	12398	39	3.580082416534424
1	Q0	77348	40	3.527019023895264
1	Q0	68447	41	3.527019023895264
1	Q0	46336	42	3.507334470748901
1	Q0	80829	43	3.501145362854004
1	Q0	35067	44	3.495281934738159
1	Q0	46023	45	3.438529253005981
1	Q0	65765	46	3.357050895690918
1	Q0	70350	47	3.312525749206543
1	Q0	45653	48	3.26178240776062
1	Q0	45840	49	3.26178240776062
1	Q0	45914	50	3.26178240776062
1	Q0	45584	51	3.26178240776062
1	Q0	34704	52	3.187606811523438
1	Q0	70150	53	3.187606811523438
1	Q0	80833	54	3.186525821685791
1	Q0	6797	55	3.173292636871338
1	Q0	75755	56	3.173292636871338
1	Q0	11447	57	3.172023296356201
1	Q0	32398	58	3.153366565704346
1	Q0	38413	59	3.134057521820068
1	Q0	2314	60	3.080776214599609
1	Q0	45891	61	3.080776214599609
1	Q0	12118	62	3.053993701934814
1	Q0	41444	63	3.012589931488037
1	Q0	48744	64	2.997296810150146
1	Q0	46044	65	2.992286443710327
1	Q0	71367	66	2.977853775024414
1	Q0	11959	67	2.965221881866455
1	Q0	9120	68	2.950149536132812
1	Q0	69172	69	2.950149536132812
1	Q0	45814	70	2.947162866592407
1	Q0	49644	71	2.947162866592407
1	Q0	45770	72	2.934746265411377
1	Q0	10641	73	2.934746265411377
1	Q0	42277	74	2.933525085449219
1	Q0	1670	75	2.93179988861084
1	Q0	66394	76	2.92829179763794
1	Q0	34164	77	2.917426824569702
1	Q0	34396	78	2.917426824569702
1	Q0	85864	79	2.897026062011719
1	Q0	10546	80	2.895538330078125
1	Q0	10503	81	2.895538330078125
1	Q0	77481	82	2.895538330078125
1	Q0	7611	83	2.873501062393188
1	Q0	45023	84	2.873501062393188
1	Q0	32526	85	2.848953485488892
1	Q0	11973	86	2.785244941711426
1	Q0	62580	87	2.7838134765625
1	Q0	49750	88	2.759612083435059
1	Q0	32920	89	2.72604250907898
1	Q0	12002	90	2.69322681427002
1	Q0	11971	91	2.685460090637207
1	Q0	42289	92	2.684709310531616
1	Q0	3305	93	2.646581649780274
1	Q0	12007	94	2.632397413253784
1	Q0	61646	95	2.627592325210571
1	Q0	11997	96	2.623213768005371
1	Q0	11979	97	2.620290040969849
1	Q0	11191	98	2.603543758392334
1	Q0	45815	99	2.603543758392334
1	Q0	4602	100	2.601787328720093
2	Q0	2621	1	1.797999739646912
2	Q0	49698	2	1.797999739646912
2	Q0	49666	3	1.797999739646912
2	Q0	5918	4	1.202602982521057
2	Q0	66069	5	0.957058429718018
2	Q0	65603	6	0.957058429718018
3	Q0	25054	1	7.082110404968262
3	Q0	25039	2	6.553973197937012
3	Q0	25104	3	6.131412982940674
3	Q0	8990	4	5.916332244873047
3	Q0	69029	5	5.849386215209961
3	Q0	7247	6	5.785004138946533
3	Q0	6762	7	5.563455104827881
3	Q0	47945	8	5.498716354370117
3	Q0	8935	9	5.474399566650391
3	Q0	10215	10	5.222251892089844
3	Q0	68932	11	5.159382820129395
3	Q0	76092	12	4.949017524719238
3	Q0	87357	13	4.743969917297363
3	Q0	70865	14	4.646574974060059
3	Q0	7049	15	4.38274621963501
3	Q0	6969	16	4.252532005310059
3	Q0	47966	17	4.19183349609375
3	Q0	48011	18	4.099311828613281
3	Q0	75802	19	4.025643348693848
3	Q0	48020	20	3.88398289680481
3	Q0	7349	21	3.870085716247559
3	Q0	47968	22	3.828153371810913
3	Q0	9489	23	3.791390419006348
3	Q0	9503	24	3.791390419006348
3	Q0	76842	25	3.76774787902832
3	Q0	48018	26	3.685572862625122
3	Q0	9488	27	3.532021284103394
3	Q0	9502	28	3.532021284103394
3	Q0	6520	29	3.348104476928711
3	Q0	10238	30	3.252435207366943
3	Q0	76919	31	3.223238945007324
3	Q0	11463	32	3.205529928207397
3	Q0	24854	33	3.143481731414795
3	Q0	24956	34	3.143481731414795
3	Q0	24901	35	3.143481731414795
3	Q0	53635	36	3.143481731414795
3	Q0	75470	37	3.141583442687988
3	Q0	36573	38	3.075486660003662
3	Q0	37039	39	3.026031970977783
3	Q0	88990	40	2.977404594421387
3	Q0	8379	41	2.811005115509033
3	Q0	48157	42	2.796496391296387
3	Q0	48183	43	2.768477916717529
3	Q0	48182	44	2.601248741149902
3	Q0	47390	45	2.56664228439331
3	Q0	53643	46	2.56664228439331
3	Q0	53653	47	2.56664228439331
3	Q0	63538	48	2.56664228439331
3	Q0	72836	49	2.56664228439331
3	Q0	12082	50	2.502748727798462
3	Q0	48180	51	2.484684467315674
3	Q0	48066	52	2.223907947540283
3	Q0	72809	53	2.222777366638184
3	Q0	48056	54	2.196455717086792
3	Q0	48154	55	2.176376342773438
3	Q0	8972	56	2.166337013244629
3	Q0	48163	57	2.157276630401611
3	Q0	48171	58	2.157276630401611
3	Q0	48168	59	2.157276630401611
3	Q0	48166	60	2.157276630401611
3	Q0	48165	61	2.157276630401611
3	Q0	48174	62	2.157276630401611
3	Q0	48175	63	2.157276630401611
3	Q0	48164	64	2.157276630401611
3	Q0	48167	65	2.157276630401611
3	Q0	48132	66	2.157276630401611
3	Q0	48142	67	2.157276630401611
3	Q0	48143	68	2.157276630401611
3	Q0	48177	69	2.157276630401611
3	Q0	48179	70	2.157276630401611
3	Q0	48176	71	2.157276630401611
3	Q0	48136	72	2.157276630401611
3	Q0	48110	73	2.157276630401611
3	Q0	48141	74	2.157276630401611
3	Q0	48068	75	2.157276630401611
3	Q0	48082	76	2.157276630401611
3	Q0	48086	77	2.157276630401611
3	Q0	48153	78	2.157276630401611
3	Q0	48160	79	2.157276630401611
3	Q0	48162	80	2.157276630401611
3	Q0	10757	81	2.154738903045654
3	Q0	11555	82	2.154738903045654
3	Q0	48057	83	2.14755654335022
3	Q0	48080	84	2.139079332351685
3	Q0	48135	85	2.126152038574219
3	Q0	48131	86	2.126152038574219
3	Q0	48111	87	2.126152038574219
3	Q0	48148	88	2.126152038574219
3	Q0	48069	89	2.126152038574219
3	Q0	48099	90	2.126152038574219
3	Q0	48121	91	2.126152038574219
3	Q0	48156	92	2.126152038574219
3	Q0	48158	93	2.126152038574219
3	Q0	76592	94	2.118719577789307
3	Q0	48064	95	2.108788251876831
3	Q0	48061	96	2.105183124542236
3	Q0	6609	97	2.085148096084595
3	Q0	48076	98	2.047922849655151
3	Q0	48052	99	2.045440673828125
3	Q0	51171	100	1.915171146392822
4	Q0	25054	1	5.770471572875976
4	Q0	32793	2	5.7127685546875
4	Q0	25039	3	5.328733444213867
4	Q0	25104	4	4.965626239776611
4	Q0	12352	5	4.950923442840576
4	Q0	8990	6	4.807158470153809
4	Q0	69029	7	4.753602027893066
4	Q0	7247	8	4.702095985412598
4	Q0	6762	9	4.511260032653809
4	Q0	47945	10	4.473065853118896
4	Q0	8935	11	4.46507453918457
4	Q0	10215	12	4.251893997192383
4	Q0	68932	13	4.213060855865478
4	Q0	45778	14	4.124120712280273
4	Q0	76092	15	4.03330659866333
4	Q0	10167	16	4.006308555603027
4	Q0	9990	17	3.914661884307861
4	Q0	87357	18	3.869268417358398
4	Q0	70865	19	3.773268461227417
4	Q0	7049	20	3.558588266372681
4	Q0	6969	21	3.448885440826416
4	Q0	47966	22	3.419737339019775
4	Q0	48011	23	3.342636108398438
4	Q0	5495	24	3.33814549446106
4	Q0	14401	25	3.326681613922119
4	Q0	75802	26	3.267374992370605
4	Q0	48020	27	3.163195133209228
4	Q0	7349	28	3.152077436447144
4	Q0	5496	29	3.129988670349121
4	Q0	47968	30	3.114914178848267
4	Q0	9489	31	3.107204914093018
4	Q0	9503	32	3.107204914093018
4	Q0	76842	33	3.070207118988037
4	Q0	48018	34	2.99785327911377
4	Q0	52781	35	2.948251008987427
4	Q0	46278	36	2.921820640563965
4	Q0	11098	37	2.906379222869873
4	Q0	32753	38	2.904537916183472
4	Q0	9488	39	2.891887664794922
4	Q0	9502	40	2.891887664794922
4	Q0	5486	41	2.87954592704773
4	Q0	46270	42	2.855990409851074
4	Q0	46340	43	2.855990409851074
4	Q0	45986	44	2.850895166397095
4	Q0	46359	45	2.800506114959717
4	Q0	45825	46	2.753568172454834
4	Q0	45897	47	2.753568172454834
4	Q0	13267	48	2.741654396057129
4	Q0	4861	49	2.728263854980469
4	Q0	6520	50	2.725343704223633
4	Q0	45574	51	2.713185787200928
4	Q0	45910	52	2.713185787200928
4	Q0	10238	53	2.68750262260437
4	Q0	4859	54	2.671299457550049
4	Q0	45830	55	2.66754412651062
4	Q0	76919	56	2.664145708084106
4	Q0	46277	57	2.650886535644531
4	Q0	6323	58	2.632668018341064
4	Q0	24854	59	2.619568109512329
4	Q0	24956	60	2.619568109512329
4	Q0	24901	61	2.619568109512329
4	Q0	53635	62	2.619568109512329
4	Q0	46266	63	2.612060070037842
4	Q0	46101	64	2.571927547454834
4	Q0	5906	65	2.56512188911438
4	Q0	6047	66	2.56512188911438
4	Q0	45841	67	2.56512188911438
4	Q0	45989	68	2.56512188911438
4	Q0	11463	69	2.56442403793335
4	Q0	75470	70	2.560127019882202
4	Q0	46280	71	2.54563045501709
4	Q0	46239	72	2.540851593017578
4	Q0	36573	73	2.520885467529297
4	Q0	52990	74	2.484543800354004
4	Q0	37039	75	2.481321811676025
4	Q0	88990	76	2.43793249130249
4	Q0	4486	77	2.430534839630127
4	Q0	10818	78	2.352155447006226
4	Q0	4487	79	2.342121601104736
4	Q0	11858	80	2.332985877990723
4	Q0	6609	81	2.282486915588379
4	Q0	8379	82	2.248804092407227
4	Q0	48157	83	2.237196922302246
4	Q0	74441	84	2.21889853477478
4	Q0	48183	85	2.214782238006592
4	Q0	76405	86	2.141739130020142
4	Q0	47390	87	2.13886833190918
4	Q0	53643	88	2.13886833190918
4	Q0	53653	89	2.13886833190918
4	Q0	63538	90	2.13886833190918
4	Q0	72836	91	2.13886833190918
4	Q0	6615	92	2.08934211730957
4	Q0	48182	93	2.080999135971069
4	Q0	12082	94	2.068469524383545
4	Q0	48180	95	1.987747669219971
4	Q0	8844	96	1.943596839904785
4	Q0	43279	97	1.924234867095947
4	Q0	75000	98	1.916996717453003
4	Q0	13348	99	1.894488334655762
4	Q0	32210	100	1.886188626289368
5	Q0	8640	1	5.89315128326416
5	Q0	8425	2	5.89315128326416
5	Q0	7789	3	5.89315128326416
5	Q0	7816	4	5.89315128326416
5	Q0	55467	5	5.787689208984375
5	Q0	55364	6	5.5697922706604
5	Q0	8424	7	5.509562015533447
5	Q0	55417	8	5.494834423065186
5	Q0	25077	9	5.448821544647217
5	Q0	55277	10	5.321226119995117
5	Q0	55273	11	5.290246963500977
5	Q0	1954	12	5.282627582550049
5	Q0	1955	13	5.282627582550049
5	Q0	1938	14	5.282627582550049
5	Q0	7992	15	5.231287956237793
5	Q0	8886	16	5.231287956237793
5	Q0	3979	17	5.231287956237793
5	Q0	7747	18	5.231287956237793
5	Q0	55695	19	5.231287956237793
5	Q0	3978	20	5.2264084815979
5	Q0	4046	21	5.2264084815979
5	Q0	66457	22	5.213685035705566
5	Q0	61450	23	5.213685035705566
5	Q0	61434	24	5.213685035705566
5	Q0	6406	25	5.125196933746338
5	Q0	8631	26	5.118034362792969
5	Q0	55757	27	5.10783576965332
5	Q0	55787	28	5.10783576965332
5	Q0	7811	29	5.08283519744873
5	Q0	50655	30	4.959383487701416
5	Q0	9547	31	4.938071250915527
5	Q0	9542	32	4.938071250915527
5	Q0	9543	33	4.938071250915527
5	Q0	55725	34	4.938071250915527
5	Q0	55708	35	4.938071250915527
5	Q0	86246	36	4.862316131591797
5	Q0	8165	37	4.84769868850708
5	Q0	4324	38	4.84769868850708
5	Q0	7664	39	4.84769868850708
5	Q0	7761	40	4.84769868850708
5	Q0	55699	41	4.84769868850708
5	Q0	87884	42	4.778106689453125
5	Q0	8641	43	4.763279438018799
5	Q0	7964	44	4.763279438018799
5	Q0	7776	45	4.763279438018799
5	Q0	7778	46	4.763279438018799
5	Q0	7812	47	4.763279438018799
5	Q0	55773	48	4.763279438018799
5	Q0	7613	49	4.747038841247559
5	Q0	8405	50	4.74689769744873
5	Q0	8633	51	4.74689769744873
5	Q0	8628	52	4.74689769744873
5	Q0	8627	53	4.74689769744873
5	Q0	8868	54	4.74689769744873
5	Q0	8869	55	4.74689769744873
5	Q0	8867	56	4.74689769744873
5	Q0	8863	57	4.74689769744873
5	Q0	61577	58	4.738115787506104
5	Q0	61539	59	4.738115787506104
5	Q0	61463	60	4.652947902679443
5	Q0	61469	61	4.652947902679443
5	Q0	61517	62	4.652947902679443
5	Q0	61538	63	4.652947902679443
5	Q0	50610	64	4.646100044250488
5	Q0	9430	65	4.643995761871338
5	Q0	5714	66	4.630208969116211
5	Q0	8005	67	4.622514724731445
5	Q0	7798	68	4.622514724731445
5	Q0	45037	69	4.622514724731445
5	Q0	7525	70	4.606233596801758
5	Q0	61603	71	4.584295749664307
5	Q0	8404	72	4.572105884552002
5	Q0	3308	73	4.564655303955078
5	Q0	5644	74	4.564655303955078
5	Q0	4045	75	4.564545154571533
5	Q0	7722	76	4.558157444000244
5	Q0	7990	77	4.554481983184814
5	Q0	8407	78	4.538341522216797
5	Q0	8409	79	4.538341522216797
5	Q0	1956	80	4.529363632202148
5	Q0	5866	81	4.519101619720459
5	Q0	5864	82	4.519101619720459
5	Q0	6412	83	4.519101619720459
5	Q0	6120	84	4.519101619720459
5	Q0	6426	85	4.519101619720459
5	Q0	6104	86	4.519101619720459
